Company ID,Company Name,PL,book_tier,joel_tier,joel_spine_trigger,joel_last_referral,applied_tier,reason
1235164872,Kids First Pediatrics,Kristen,Prospect,Tier 2,,2026-01-06,Tier 2,"Joel Tier 2, last referral 2026-01-06 (2026 evidence)"
2b71717d-7ba3-4175-ae49-71c37e0204e9,Michigan urgent care and occupational health,Kristen,Prospect,Prospect,,,Prospect,Joel agrees
317790ff-8095-48d0-99d4-f53dc94477bb,IEP urgent care Southfield,Kristen,Prospect,Prospect,,,Prospect,Joel agrees
4f663210-8bbe-456b-8ec9-9ce8a0b3fccd,Giroux and Pappas Law,Kristen,Tier 2,Prospect,,,Tier 2,Joel says Prospect — NOT applied (book evidence: 0 spine in 2026; never demote a proven sender) — Joel to reconcile
6a130d03-a657-41c7-99b1-1caf3ad6e44c,Elia & Ponto Law,Kristen,Tier 2,Prospect,,,Tier 2,Joel says Prospect — NOT applied (book evidence: 0 spine in 2026; never demote a proven sender) — Joel to reconcile
7ae80a42-d910-4617-8771-09fa8c95c4fc,Imlay City Family Practice,Kristen,Prospect,Tier 2,,2026-04-08,Tier 2,"Joel Tier 2, last referral 2026-04-08 (2026 evidence)"
7f486a16-5999-4a69-b80d-9de7d1f85a2d,Pediatric Consultants of Troy - Shelby Township,Kristen,Prospect,Tier 2,,2026-05-27,Tier 2,"Joel Tier 2, last referral 2026-05-27 (2026 evidence)"
9120ce69-8d25-4a19-81f7-ce79f95993f8,"PROGRESSIVE HEALTH CARE, PC",Kristen,Prospect,Tier 1,2025-05-08,2026-07-27,Prospect,Joel T1 on 2025 spine (2025-05-08); a 2026 referral on 2026-07-27 but its service line is unknown — not applied; Joel to classify
cd8b866d-11d1-48a3-a982-19f2b245445f,Oak Street Health - Pontiac,Kristen,Prospect,Tier 2,,2026-02-02,Tier 2,"Joel Tier 2, last referral 2026-02-02 (2026 evidence)"
dc6067ed-60f7-4ae5-8b5b-7b8b03095484,Concentra Urgent Care - Sterling Heights,Kristen,Tier 1,Prospect,,,Tier 1,Joel says Prospect — NOT applied (book evidence: 1 spine in 2026; never demote a proven sender) — Joel to reconcile
ccad7a72-2fa8-4c91-af14-5995cd5adacf,Office of Clara Kamath Wood MD,Kristen,Tier 2,Prospect,,,Tier 2,Joel says Prospect — NOT applied (book evidence: 0 spine in 2026; never demote a proven sender) — Joel to reconcile
3ba22115-ae74-4ab7-a206-55166daa0904,Evolve Chiropractic,Kristen,Tier 2,Prospect,,,Tier 2,Joel says Prospect — NOT applied (book evidence: 0 spine in 2026; never demote a proven sender) — Joel to reconcile
737db59d-0144-4c00-84f1-d0493904d41a,PEDIATRIC AND ADOLESCENT CARE ASSOCIATES,Kristen,Prospect,Tier 2,,2026-05-14,Tier 2,"Joel Tier 2, last referral 2026-05-14 (2026 evidence)"
bf549ea4-0d9c-4877-927c-ed3f99bf0988,Emcura Immediate Care - Grosse Pointe,Kristen,Prospect,Prospect,,,Prospect,Joel agrees
